Date,High,Low,Open,Close,Volume,Adj Close
2017-02-14,131.74000549316406,130.82000732421875,131.16000366210938,131.72000122070312,592800.0,124.89718627929688
2017-02-15,132.39999389648438,131.60000610351562,131.82000732421875,132.3000030517578,416900.0,125.44710540771484
2017-02-16,132.85000610351562,132.1199951171875,132.5500030517578,132.47999572753906,466100.0,125.61778259277344
2017-02-17,132.8699951171875,132.1199951171875,132.32000732421875,132.8699951171875,286800.0,125.98757934570312
2017-02-21,133.6999969482422,133.13999938964844,133.22999572753906,133.66000366210938,524000.0,126.7366714477539
2017-02-22,133.85000610351562,133.22999572753906,133.52000427246094,133.8300018310547,391900.0,126.89789581298828
2017-02-23,134.0399932861328,132.89999389648438,134.0399932861328,133.52000427246094,338900.0,126.60395050048828
2017-02-24,133.7899932861328,132.42999267578125,132.64999389648438,133.7899932861328,455500.0,126.85990905761719
2017-02-27,133.85000610351562,133.33999633789062,133.67999267578125,133.82000732421875,556700.0,126.88837432861328
2017-02-28,133.69000244140625,132.85000610351562,133.69000244140625,133.0,576400.0,126.11085510253906
2017-03-01,135.07000732421875,133.64999389648438,133.7100067138672,134.8699951171875,388900.0,127.88398742675781
2017-03-02,134.80999755859375,133.8000030517578,134.80999755859375,133.8699951171875,335700.0,126.9358139038086
2017-03-03,134.11000061035156,133.42999267578125,133.85000610351562,134.10000610351562,305700.0,127.15389251708984
2017-03-06,134.05999755859375,133.27999877929688,133.57000732421875,133.85000610351562,404500.0,126.9168472290039
2017-03-07,134.4499969482422,133.61000061035156,133.69000244140625,133.9600067138672,608000.0,127.02112579345703
2017-03-08,134.52999877929688,133.92999267578125,134.0500030517578,134.1199951171875,315600.0,127.17290496826172
2017-03-09,134.2100067138672,133.33999633789062,134.1300048828125,134.0399932861328,346300.0,127.09696960449219
2017-03-10,134.9499969482422,134.16000366210938,134.72999572753906,134.72999572753906,276900.0,127.75122833251953
2017-03-13,135.0,134.64999389648438,134.6999969482422,134.91000366210938,278000.0,127.92191314697266
